5734.000000,2129.000000,1920.000000,10.000000,5.000000,7.000000,7.000000,
5688.000000,2129.000000,1920.000000,9.000000,4.000000,6.000000,6.000000,
5707.000000,2121.000000,1930.000000,9.000000,6.000000,6.000000,7.000000,
5719.000000,2137.000000,1938.000000,9.000000,4.000000,6.000000,6.000000,
5730.000000,2126.000000,1937.000000,10.000000,5.000000,6.000000,6.000000,
5759.000000,2126.000000,1937.000000,9.000000,4.000000,6.000000,6.000000,
5715.000000,2145.000000,1951.000000,9.000000,4.000000,6.000000,6.000000,
5754.000000,2161.000000,1939.000000,9.000000,5.000000,6.000000,7.000000,
5724.000000,2139.000000,1951.000000,10.000000,5.000000,6.000000,7.000000,
5743.000000,2137.000000,1972.000000,10.000000,4.000000,7.000000,7.000000,
5801.000000,2133.000000,1948.000000,10.000000,5.000000,7.000000,7.000000,
5768.000000,2145.000000,1955.000000,9.000000,5.000000,7.000000,7.000000,
5795.000000,2137.000000,1967.000000,9.000000,5.000000,7.000000,7.000000,
5780.000000,2145.000000,1967.000000,9.000000,5.000000,7.000000,7.000000,
5779.000000,2150.000000,1946.000000,10.000000,5.000000,7.000000,7.000000,
5787.000000,2147.000000,1969.000000,9.000000,5.000000,7.000000,7.000000,
5752.000000,2146.000000,1943.000000,10.000000,5.000000,7.000000,7.000000,
5796.000000,2149.000000,1963.000000,9.000000,4.000000,6.000000,6.000000,
5810.000000,2135.000000,1913.000000,10.000000,6.000000,7.000000,7.000000,
5702.000000,2135.000000,1941.000000,10.000000,5.000000,6.000000,7.000000,
5737.000000,2124.000000,1937.000000,10.000000,5.000000,6.000000,7.000000,
5720.000000,2154.000000,1949.000000,10.000000,4.000000,6.000000,7.000000,
5742.000000,2135.000000,1940.000000,9.000000,5.000000,6.000000,7.000000,
5711.000000,2134.000000,1941.000000,11.000000,6.000000,6.000000,6.000000,
5732.000000,2151.000000,1978.000000,10.000000,5.000000,7.000000,7.000000,
5738.000000,2131.000000,1953.000000,10.000000,5.000000,7.000000,7.000000,
5759.000000,2138.000000,1949.000000,10.000000,5.000000,7.000000,6.000000,
5767.000000,2148.000000,1961.000000,9.000000,5.000000,7.000000,7.000000,
5741.000000,2146.000000,1952.000000,9.000000,5.000000,7.000000,7.000000,
5749.000000,2137.000000,1960.000000,9.000000,4.000000,6.000000,6.000000,
