3547.000000,1359.000000,1183.000000,7.000000,4.000000,5.000000,6.000000,
3518.000000,1346.000000,1187.000000,7.000000,4.000000,5.000000,5.000000,
3518.000000,1348.000000,1206.000000,7.000000,3.000000,5.000000,5.000000,
3526.000000,1349.000000,1193.000000,7.000000,3.000000,5.000000,5.000000,
3518.000000,1355.000000,1219.000000,7.000000,4.000000,5.000000,5.000000,
3514.000000,1348.000000,1207.000000,7.000000,4.000000,5.000000,6.000000,
3520.000000,1353.000000,1204.000000,7.000000,4.000000,5.000000,5.000000,
3520.000000,1351.000000,1207.000000,7.000000,3.000000,5.000000,5.000000,
3554.000000,1351.000000,1204.000000,7.000000,4.000000,5.000000,6.000000,
3531.000000,1354.000000,1214.000000,7.000000,4.000000,5.000000,5.000000,
3512.000000,1351.000000,1220.000000,7.000000,3.000000,5.000000,5.000000,
3523.000000,1349.000000,1209.000000,8.000000,4.000000,4.000000,6.000000,
3524.000000,1344.000000,1208.000000,7.000000,4.000000,5.000000,5.000000,
3530.000000,1349.000000,1215.000000,8.000000,4.000000,5.000000,6.000000,
3530.000000,1349.000000,1204.000000,7.000000,3.000000,5.000000,5.000000,
3537.000000,1347.000000,1227.000000,7.000000,3.000000,5.000000,5.000000,
3552.000000,1347.000000,1218.000000,7.000000,4.000000,5.000000,5.000000,
3536.000000,1348.000000,1202.000000,7.000000,4.000000,5.000000,5.000000,
3513.000000,1352.000000,1207.000000,7.000000,4.000000,5.000000,5.000000,
3521.000000,1348.000000,1205.000000,7.000000,4.000000,5.000000,5.000000,
3547.000000,1346.000000,1208.000000,6.000000,3.000000,5.000000,5.000000,
3545.000000,1350.000000,1202.000000,7.000000,3.000000,5.000000,5.000000,
3516.000000,1348.000000,1222.000000,8.000000,4.000000,5.000000,5.000000,
3543.000000,1349.000000,1232.000000,8.000000,4.000000,5.000000,5.000000,
3580.000000,1357.000000,1232.000000,8.000000,4.000000,5.000000,6.000000,
3579.000000,1356.000000,1238.000000,7.000000,3.000000,5.000000,5.000000,
3591.000000,1352.000000,1212.000000,7.000000,3.000000,5.000000,5.000000,
3533.000000,1350.000000,1213.000000,7.000000,4.000000,5.000000,5.000000,
3530.000000,1353.000000,1218.000000,7.000000,4.000000,5.000000,5.000000,
3545.000000,1353.000000,1216.000000,7.000000,4.000000,5.000000,5.000000,
