835.000000,339.000000,294.000000,3.000000,2.000000,2.000000,2.000000,
830.000000,339.000000,292.000000,3.000000,2.000000,2.000000,2.000000,
851.000000,341.000000,305.000000,4.000000,2.000000,2.000000,2.000000,
839.000000,348.000000,303.000000,3.000000,2.000000,2.000000,2.000000,
839.000000,339.000000,302.000000,3.000000,2.000000,2.000000,3.000000,
838.000000,340.000000,307.000000,4.000000,2.000000,2.000000,2.000000,
847.000000,339.000000,309.000000,3.000000,2.000000,3.000000,3.000000,
846.000000,338.000000,306.000000,4.000000,1.000000,2.000000,3.000000,
841.000000,337.000000,312.000000,3.000000,2.000000,3.000000,2.000000,
846.000000,341.000000,303.000000,3.000000,2.000000,2.000000,2.000000,
851.000000,340.000000,304.000000,3.000000,2.000000,2.000000,3.000000,
844.000000,341.000000,308.000000,3.000000,2.000000,2.000000,3.000000,
828.000000,341.000000,305.000000,3.000000,1.000000,2.000000,3.000000,
852.000000,343.000000,312.000000,3.000000,1.000000,2.000000,3.000000,
853.000000,336.000000,306.000000,3.000000,2.000000,2.000000,3.000000,
841.000000,339.000000,302.000000,3.000000,2.000000,2.000000,2.000000,
837.000000,338.000000,301.000000,3.000000,2.000000,2.000000,3.000000,
837.000000,338.000000,309.000000,3.000000,2.000000,3.000000,2.000000,
846.000000,337.000000,298.000000,3.000000,2.000000,3.000000,2.000000,
839.000000,340.000000,297.000000,3.000000,1.000000,2.000000,3.000000,
829.000000,339.000000,305.000000,3.000000,2.000000,2.000000,2.000000,
844.000000,340.000000,298.000000,3.000000,2.000000,3.000000,2.000000,
847.000000,338.000000,298.000000,3.000000,2.000000,3.000000,3.000000,
834.000000,338.000000,302.000000,3.000000,2.000000,3.000000,3.000000,
835.000000,339.000000,298.000000,3.000000,2.000000,2.000000,3.000000,
830.000000,338.000000,301.000000,3.000000,2.000000,3.000000,2.000000,
836.000000,339.000000,302.000000,3.000000,1.000000,3.000000,2.000000,
835.000000,338.000000,299.000000,4.000000,2.000000,2.000000,3.000000,
825.000000,340.000000,300.000000,3.000000,2.000000,2.000000,2.000000,
835.000000,339.000000,312.000000,3.000000,2.000000,2.000000,3.000000,
