11339.000000,4118.000000,3690.000000,14.000000,7.000000,9.000000,10.000000,
11182.000000,4130.000000,3671.000000,15.000000,7.000000,9.000000,10.000000,
11166.000000,4120.000000,3712.000000,14.000000,7.000000,9.000000,10.000000,
11215.000000,4162.000000,3736.000000,14.000000,7.000000,9.000000,9.000000,
11235.000000,4129.000000,3767.000000,14.000000,7.000000,9.000000,9.000000,
11351.000000,4300.000000,3851.000000,14.000000,7.000000,9.000000,10.000000,
11322.000000,4124.000000,3774.000000,13.000000,6.000000,9.000000,10.000000,
11540.000000,4148.000000,3789.000000,13.000000,6.000000,9.000000,9.000000,
11428.000000,4186.000000,3812.000000,14.000000,7.000000,10.000000,9.000000,
11289.000000,4126.000000,3771.000000,14.000000,7.000000,9.000000,10.000000,
11391.000000,4290.000000,3867.000000,14.000000,7.000000,10.000000,11.000000,
11487.000000,4311.000000,3904.000000,14.000000,7.000000,10.000000,10.000000,
11876.000000,4208.000000,3837.000000,15.000000,6.000000,10.000000,10.000000,
11453.000000,4201.000000,3968.000000,15.000000,7.000000,10.000000,10.000000,
11557.000000,4258.000000,3856.000000,13.000000,7.000000,9.000000,11.000000,
11366.000000,4341.000000,3896.000000,15.000000,7.000000,9.000000,9.000000,
11506.000000,4130.000000,3798.000000,14.000000,7.000000,9.000000,10.000000,
11606.000000,4433.000000,3979.000000,15.000000,7.000000,10.000000,9.000000,
11793.000000,4220.000000,3856.000000,15.000000,8.000000,10.000000,10.000000,
11697.000000,4213.000000,3817.000000,13.000000,7.000000,9.000000,11.000000,
11372.000000,4163.000000,3809.000000,14.000000,7.000000,8.000000,10.000000,
11365.000000,4172.000000,3786.000000,14.000000,7.000000,9.000000,10.000000,
11399.000000,4197.000000,3780.000000,14.000000,7.000000,9.000000,10.000000,
11353.000000,4206.000000,3863.000000,15.000000,8.000000,9.000000,10.000000,
11835.000000,4270.000000,3874.000000,14.000000,7.000000,9.000000,11.000000,
11429.000000,4167.000000,3844.000000,15.000000,6.000000,9.000000,9.000000,
11722.000000,4186.000000,3806.000000,15.000000,7.000000,9.000000,10.000000,
11817.000000,4388.000000,3953.000000,16.000000,8.000000,9.000000,10.000000,
11639.000000,4233.000000,4119.000000,16.000000,7.000000,9.000000,11.000000,
11767.000000,4302.000000,3915.000000,15.000000,7.000000,9.000000,10.000000,
