8412.000000,3215.000000,2868.000000,13.000000,7.000000,8.000000,9.000000,
8749.000000,3162.000000,2883.000000,11.000000,6.000000,9.000000,10.000000,
8557.000000,3131.000000,2844.000000,12.000000,7.000000,8.000000,8.000000,
8394.000000,3114.000000,2834.000000,13.000000,6.000000,8.000000,9.000000,
8332.000000,3057.000000,2798.000000,12.000000,6.000000,8.000000,8.000000,
8418.000000,3106.000000,2874.000000,11.000000,6.000000,8.000000,9.000000,
8405.000000,3115.000000,2821.000000,12.000000,6.000000,6.000000,8.000000,
8402.000000,3143.000000,2940.000000,11.000000,6.000000,8.000000,8.000000,
8881.000000,3191.000000,2859.000000,13.000000,6.000000,8.000000,9.000000,
8415.000000,3054.000000,2817.000000,13.000000,6.000000,8.000000,8.000000,
8427.000000,3100.000000,2955.000000,12.000000,6.000000,8.000000,8.000000,
8493.000000,3124.000000,2823.000000,11.000000,6.000000,7.000000,8.000000,
8662.000000,3128.000000,2832.000000,12.000000,5.000000,8.000000,9.000000,
8520.000000,3183.000000,3011.000000,13.000000,6.000000,7.000000,8.000000,
8813.000000,3116.000000,2892.000000,13.000000,7.000000,9.000000,9.000000,
8382.000000,3104.000000,2790.000000,11.000000,6.000000,7.000000,9.000000,
8271.000000,3064.000000,2779.000000,13.000000,6.000000,8.000000,9.000000,
8333.000000,3063.000000,2759.000000,12.000000,6.000000,8.000000,8.000000,
8211.000000,3037.000000,2807.000000,12.000000,6.000000,8.000000,8.000000,
8503.000000,3053.000000,2803.000000,11.000000,6.000000,7.000000,8.000000,
8522.000000,3059.000000,2793.000000,12.000000,6.000000,8.000000,8.000000,
8281.000000,3053.000000,2799.000000,11.000000,6.000000,8.000000,9.000000,
8245.000000,3045.000000,2757.000000,11.000000,5.000000,8.000000,9.000000,
8195.000000,3040.000000,2789.000000,12.000000,5.000000,8.000000,8.000000,
8426.000000,3159.000000,2843.000000,12.000000,5.000000,8.000000,8.000000,
8542.000000,3090.000000,2854.000000,12.000000,6.000000,9.000000,9.000000,
8528.000000,3109.000000,2849.000000,12.000000,6.000000,7.000000,7.000000,
8471.000000,3157.000000,2867.000000,14.000000,6.000000,8.000000,8.000000,
8793.000000,3146.000000,2883.000000,12.000000,6.000000,8.000000,8.000000,
8431.000000,3053.000000,2791.000000,11.000000,5.000000,8.000000,9.000000,
